"","topic","language","term","platform","done"
"366","Flash flood warning","zh-cn","山洪警报","youtube","True"
"367","Flash flood warning","zh-cn","山洪警报","dailymotion","True"
"368","Flash flood warning","hi","अचानक बाढ़ की चेतावनी","youtube","True"
"369","Flash flood warning","hi","अचानक बाढ़ की चेतावनी","dailymotion","True"
"370","Flash flood warning","es","Aviso de inundación","youtube","True"
"371","Flash flood warning","es","Aviso de inundación","dailymotion","True"
"372","Flash flood warning","ar","تحذير من فيضان مفاجئ","youtube","True"
"373","Flash flood warning","ar","تحذير من فيضان مفاجئ","dailymotion","True"
"374","Flash flood warning","bn","আকস্মিক বন্যা সতর্কতা","youtube","True"
"375","Flash flood warning","bn","আকস্মিক বন্যা সতর্কতা","dailymotion","True"
"376","Flash flood warning","fr","Avertissement de crue éclair","youtube","True"
"377","Flash flood warning","fr","Avertissement de crue éclair","dailymotion","True"
"378","Flash flood warning","ru","Экстренное предупреждение о наводнениях","youtube","True"
"379","Flash flood warning","ru","Экстренное предупреждение о наводнениях","dailymotion","True"
"380","Flash flood warning","pt","Alerta de enchente","youtube","True"
"381","Flash flood warning","pt","Alerta de enchente","dailymotion","True"
"382","Flash flood warning","ur","پہاڑی علاقے کے سیلاب کی وارننگ","youtube","True"
"383","Flash flood warning","ur","پہاڑی علاقے کے سیلاب کی وارننگ","dailymotion","True"
"384","Flash flood warning","de","Sturzflut Warnung","youtube","True"
"385","Flash flood warning","de","Sturzflut Warnung","dailymotion","True"
"386","Flash flood warning","jp","鉄砲水警報","youtube","True"
"387","Flash flood warning","jp","鉄砲水警報","dailymotion","True"
"388","Flash flood warning","id","Peringatan banjir","youtube","True"
"389","Flash flood warning","id","Peringatan banjir","dailymotion","True"
"390","Singapore baby panda","en","Singapore baby panda","youtube","True"
"391","Singapore baby panda","en","Singapore baby panda","dailymotion","True"
"392","Singapore baby panda","zh-cn","新加坡熊猫宝宝","youtube","True"
"393","Singapore baby panda","zh-cn","新加坡熊猫宝宝","dailymotion","True"
"394","Singapore baby panda","hi","सिंगापुर बेबी पांडा","youtube","True"
"395","Singapore baby panda","hi","सिंगापुर बेबी पांडा","dailymotion","True"
"396","Singapore baby panda","es","Panda bebé de Singapur","youtube","True"
"397","Singapore baby panda","es","Panda bebé de Singapur","dailymotion","True"
"398","Singapore baby panda","ar","سنغافورة صغير الباندا","youtube","True"
"399","Singapore baby panda","ar","سنغافورة صغير الباندا","dailymotion","True"
"400","Singapore baby panda","bn","সিঙ্গাপুর বেবি পান্ডা","youtube","True"
"401","Singapore baby panda","bn","সিঙ্গাপুর বেবি পান্ডা","dailymotion","True"
"402","Singapore baby panda","fr","Bébé panda de Singapour","youtube","True"
"403","Singapore baby panda","fr","Bébé panda de Singapour","dailymotion","True"
"404","Singapore baby panda","ru","Сингапурская панда","youtube","True"
"405","Singapore baby panda","ru","Сингапурская панда","dailymotion","True"
"406","Singapore baby panda","pt","Bebê panda de Singapura","youtube","True"
"407","Singapore baby panda","pt","Bebê panda de Singapura","dailymotion","True"
"408","Singapore baby panda","ur","سنگاپور بیبی پانڈا","youtube","True"
"409","Singapore baby panda","ur","سنگاپور بیبی پانڈا","dailymotion","True"
"410","Singapore baby panda","de","Singapur Babypanda","youtube","True"
"411","Singapore baby panda","de","Singapur Babypanda","dailymotion","True"
"412","Singapore baby panda","jp","シンガポールの赤ちゃんパンダ","youtube","True"
"413","Singapore baby panda","jp","シンガポールの赤ちゃんパンダ","dailymotion","True"
"414","Singapore baby panda","id","bayi panda singapura","youtube","True"
"415","Singapore baby panda","id","bayi panda singapura","dailymotion","True"
"416","Vietnam storm","en","Vietnam storm","youtube","True"
"417","Vietnam storm","en","Vietnam storm","dailymotion","True"
"418","Vietnam storm","zh-cn","越南风暴","youtube","True"
"419","Vietnam storm","zh-cn","越南风暴","dailymotion","True"
"420","Vietnam storm","hi","वियतनाम तूफान","youtube","True"
"421","Vietnam storm","hi","वियतनाम तूफान","dailymotion","True"
"422","Vietnam storm","es","Tormenta de vietnam","youtube","True"
"423","Vietnam storm","es","Tormenta de vietnam","dailymotion","True"
"424","Vietnam storm","ar","عاصفة فيتنام","youtube","True"
"425","Vietnam storm","ar","عاصفة فيتنام","dailymotion","True"
"426","Vietnam storm","bn","ভিয়েতনাম ঝড়","youtube","True"
"427","Vietnam storm","bn","ভিয়েতনাম ঝড়","dailymotion","True"
"428","Vietnam storm","fr","tempête au Vietnam","youtube","True"
"429","Vietnam storm","fr","tempête au Vietnam","dailymotion","True"
"430","Vietnam storm","ru","Вьетнамский шторм","youtube","True"
"431","Vietnam storm","ru","Вьетнамский шторм","dailymotion","True"
"432","Vietnam storm","pt","Tempestade vietnam","youtube","True"
"433","Vietnam storm","pt","Tempestade vietnam","dailymotion","True"
"434","Vietnam storm","ur","ویت نام کا طوفان۔","youtube","True"
"435","Vietnam storm","ur","ویت نام کا طوفان۔","dailymotion","True"
"436","Vietnam storm","de","Vietnam Sturm","youtube","True"
"437","Vietnam storm","de","Vietnam Sturm","dailymotion","True"
"438","Vietnam storm","jp","ベトナムの嵐","youtube","True"
"439","Vietnam storm","jp","ベトナムの嵐","dailymotion","True"
"440","Vietnam storm","id","badai vietnam","youtube","True"
"441","Vietnam storm","id","badai vietnam","dailymotion","True"
"442","Australian earthquake","en","Australian earthquake","youtube","True"
"443","Australian earthquake","en","Australian earthquake","dailymotion","True"
"444","Australian earthquake","zh-cn","澳大利亚地震","youtube","True"
"445","Australian earthquake","zh-cn","澳大利亚地震","dailymotion","True"
"446","Australian earthquake","hi","ऑस्ट्रेलियाई भूकंप","youtube","True"
"447","Australian earthquake","hi","ऑस्ट्रेलियाई भूकंप","dailymotion","True"
"448","Australian earthquake","es","Terremoto australiano","youtube","True"
"449","Australian earthquake","es","Terremoto australiano","dailymotion","True"
"450","Australian earthquake","ar","زلزال استراليا","youtube","True"
"451","Australian earthquake","ar","زلزال استراليا","dailymotion","True"
"452","Australian earthquake","bn","অস্ট্রেলিয়ার ভূমিকম্প","youtube","True"
"453","Australian earthquake","bn","অস্ট্রেলিয়ার ভূমিকম্প","dailymotion","True"
"454","Australian earthquake","fr","tremblement de terre australien","youtube","True"
"455","Australian earthquake","fr","tremblement de terre australien","dailymotion","True"
"456","Australian earthquake","ru","Землетрясение в Австралии","youtube","True"
"457","Australian earthquake","ru","Землетрясение в Австралии","dailymotion","True"
"458","Australian earthquake","pt","Terremoto australiano","youtube","True"
"459","Australian earthquake","pt","Terremoto australiano","dailymotion","True"
"460","Australian earthquake","ur","آسٹریلیا کا زلزلہ","youtube","True"
"461","Australian earthquake","ur","آسٹریلیا کا زلزلہ","dailymotion","True"
"462","Australian earthquake","de","Erdbeben in Australien","youtube","True"
"463","Australian earthquake","de","Erdbeben in Australien","dailymotion","True"
"464","Australian earthquake","jp","オーストラリアの地震","youtube","True"
"465","Australian earthquake","jp","オーストラリアの地震","dailymotion","True"
"466","Australian earthquake","id","gempa bumi australia","youtube","True"
"467","Australian earthquake","id","gempa bumi australia","dailymotion","True"
"468","Herd of escaped horses","en","Herd of escaped horses","youtube","True"
"469","Herd of escaped horses","en","Herd of escaped horses","dailymotion","True"
"470","Herd of escaped horses","zh-cn","逃跑的马群","youtube","True"
"471","Herd of escaped horses","zh-cn","逃跑的马群","dailymotion","True"
"472","Herd of escaped horses","hi","भागे हुए घोड़ों का झुंड","youtube","True"
"473","Herd of escaped horses","hi","भागे हुए घोड़ों का झुंड","dailymotion","True"
"474","Herd of escaped horses","es","Manada de caballos escapados","youtube","True"
"475","Herd of escaped horses","es","Manada de caballos escapados","dailymotion","True"
"476","Herd of escaped horses","ar","قطيع من الخيول الهاربة","youtube","True"
"477","Herd of escaped horses","ar","قطيع من الخيول الهاربة","dailymotion","True"
"478","Herd of escaped horses","bn","পালানো ঘোড়ার পাল","youtube","True"
"479","Herd of escaped horses","bn","পালানো ঘোড়ার পাল","dailymotion","True"
"480","Herd of escaped horses","fr","Troupeau de chevaux en fuite","youtube","True"
"481","Herd of escaped horses","fr","Troupeau de chevaux en fuite","dailymotion","True"
"482","Herd of escaped horses","ru","Табун сбежавших лошадей","youtube","True"
"483","Herd of escaped horses","ru","Табун сбежавших лошадей","dailymotion","True"
"484","Herd of escaped horses","pt","Manada de cavalos fugitivos","youtube","True"
"485","Herd of escaped horses","pt","Manada de cavalos fugitivos","dailymotion","True"
"486","Herd of escaped horses","ur","فرار گھوڑوں کا ریوڑ۔","youtube","True"
"487","Herd of escaped horses","ur","فرار گھوڑوں کا ریوڑ۔","dailymotion","True"
"488","Herd of escaped horses","de","Herde entflohener Pferde","youtube","True"
"489","Herd of escaped horses","de","Herde entflohener Pferde","dailymotion","True"
"490","Herd of escaped horses","jp","逃げた馬の群れ","youtube","True"
"491","Herd of escaped horses","jp","逃げた馬の群れ","dailymotion","True"
"492","Herd of escaped horses","id","Kawanan kuda yang melarikan diri","youtube","True"
