"","topic","language","term","platform","done"
"366","Flash flood warning","zh-cn","山洪警报","youtube","False"
"367","Flash flood warning","zh-cn","山洪警报","dailymotion","False"
"368","Flash flood warning","hi","अचानक बाढ़ की चेतावनी","youtube","False"
"369","Flash flood warning","hi","अचानक बाढ़ की चेतावनी","dailymotion","False"
"370","Flash flood warning","es","Aviso de inundación","youtube","False"
"371","Flash flood warning","es","Aviso de inundación","dailymotion","False"
"372","Flash flood warning","ar","تحذير من فيضان مفاجئ","youtube","False"
"373","Flash flood warning","ar","تحذير من فيضان مفاجئ","dailymotion","False"
"374","Flash flood warning","bn","আকস্মিক বন্যা সতর্কতা","youtube","False"
"375","Flash flood warning","bn","আকস্মিক বন্যা সতর্কতা","dailymotion","False"
"376","Flash flood warning","fr","Avertissement de crue éclair","youtube","False"
"377","Flash flood warning","fr","Avertissement de crue éclair","dailymotion","False"
"378","Flash flood warning","ru","Экстренное предупреждение о наводнениях","youtube","False"
"379","Flash flood warning","ru","Экстренное предупреждение о наводнениях","dailymotion","False"
"380","Flash flood warning","pt","Alerta de enchente","youtube","False"
"381","Flash flood warning","pt","Alerta de enchente","dailymotion","False"
"382","Flash flood warning","ur","پہاڑی علاقے کے سیلاب کی وارننگ","youtube","False"
"383","Flash flood warning","ur","پہاڑی علاقے کے سیلاب کی وارننگ","dailymotion","False"
"384","Flash flood warning","de","Sturzflut Warnung","youtube","False"
"385","Flash flood warning","de","Sturzflut Warnung","dailymotion","False"
"386","Flash flood warning","jp","鉄砲水警報","youtube","False"
"387","Flash flood warning","jp","鉄砲水警報","dailymotion","False"
"388","Flash flood warning","id","Peringatan banjir","youtube","False"
"389","Flash flood warning","id","Peringatan banjir","dailymotion","False"
"390","Singapore baby panda","en","Singapore baby panda","youtube","False"
"391","Singapore baby panda","en","Singapore baby panda","dailymotion","False"
"392","Singapore baby panda","zh-cn","新加坡熊猫宝宝","youtube","False"
"393","Singapore baby panda","zh-cn","新加坡熊猫宝宝","dailymotion","False"
"394","Singapore baby panda","hi","सिंगापुर बेबी पांडा","youtube","False"
"395","Singapore baby panda","hi","सिंगापुर बेबी पांडा","dailymotion","False"
"396","Singapore baby panda","es","Panda bebé de Singapur","youtube","False"
"397","Singapore baby panda","es","Panda bebé de Singapur","dailymotion","False"
"398","Singapore baby panda","ar","سنغافورة صغير الباندا","youtube","False"
"399","Singapore baby panda","ar","سنغافورة صغير الباندا","dailymotion","False"
"400","Singapore baby panda","bn","সিঙ্গাপুর বেবি পান্ডা","youtube","False"
"401","Singapore baby panda","bn","সিঙ্গাপুর বেবি পান্ডা","dailymotion","False"
"402","Singapore baby panda","fr","Bébé panda de Singapour","youtube","False"
"403","Singapore baby panda","fr","Bébé panda de Singapour","dailymotion","False"
"404","Singapore baby panda","ru","Сингапурская панда","youtube","False"
"405","Singapore baby panda","ru","Сингапурская панда","dailymotion","False"
"406","Singapore baby panda","pt","Bebê panda de Singapura","youtube","False"
"407","Singapore baby panda","pt","Bebê panda de Singapura","dailymotion","False"
"408","Singapore baby panda","ur","سنگاپور بیبی پانڈا","youtube","False"
"409","Singapore baby panda","ur","سنگاپور بیبی پانڈا","dailymotion","False"
"410","Singapore baby panda","de","Singapur Babypanda","youtube","False"
"411","Singapore baby panda","de","Singapur Babypanda","dailymotion","False"
"412","Singapore baby panda","jp","シンガポールの赤ちゃんパンダ","youtube","False"
"413","Singapore baby panda","jp","シンガポールの赤ちゃんパンダ","dailymotion","False"
"414","Singapore baby panda","id","bayi panda singapura","youtube","False"
"415","Singapore baby panda","id","bayi panda singapura","dailymotion","False"
"416","Vietnam storm","en","Vietnam storm","youtube","False"
"417","Vietnam storm","en","Vietnam storm","dailymotion","False"
"418","Vietnam storm","zh-cn","越南风暴","youtube","False"
"419","Vietnam storm","zh-cn","越南风暴","dailymotion","False"
"420","Vietnam storm","hi","वियतनाम तूफान","youtube","False"
"421","Vietnam storm","hi","वियतनाम तूफान","dailymotion","False"
"422","Vietnam storm","es","Tormenta de vietnam","youtube","False"
"423","Vietnam storm","es","Tormenta de vietnam","dailymotion","False"
"424","Vietnam storm","ar","عاصفة فيتنام","youtube","False"
"425","Vietnam storm","ar","عاصفة فيتنام","dailymotion","False"
"426","Vietnam storm","bn","ভিয়েতনাম ঝড়","youtube","False"
"427","Vietnam storm","bn","ভিয়েতনাম ঝড়","dailymotion","False"
"428","Vietnam storm","fr","tempête au Vietnam","youtube","False"
"429","Vietnam storm","fr","tempête au Vietnam","dailymotion","False"
"430","Vietnam storm","ru","Вьетнамский шторм","youtube","False"
"431","Vietnam storm","ru","Вьетнамский шторм","dailymotion","False"
"432","Vietnam storm","pt","Tempestade vietnam","youtube","False"
"433","Vietnam storm","pt","Tempestade vietnam","dailymotion","False"
"434","Vietnam storm","ur","ویت نام کا طوفان۔","youtube","False"
"435","Vietnam storm","ur","ویت نام کا طوفان۔","dailymotion","False"
"436","Vietnam storm","de","Vietnam Sturm","youtube","False"
"437","Vietnam storm","de","Vietnam Sturm","dailymotion","False"
"438","Vietnam storm","jp","ベトナムの嵐","youtube","False"
"439","Vietnam storm","jp","ベトナムの嵐","dailymotion","False"
"440","Vietnam storm","id","badai vietnam","youtube","False"
"441","Vietnam storm","id","badai vietnam","dailymotion","False"
"442","Australian earthquake","en","Australian earthquake","youtube","False"
"443","Australian earthquake","en","Australian earthquake","dailymotion","False"
"444","Australian earthquake","zh-cn","澳大利亚地震","youtube","False"
"445","Australian earthquake","zh-cn","澳大利亚地震","dailymotion","False"
"446","Australian earthquake","hi","ऑस्ट्रेलियाई भूकंप","youtube","False"
"447","Australian earthquake","hi","ऑस्ट्रेलियाई भूकंप","dailymotion","False"
"448","Australian earthquake","es","Terremoto australiano","youtube","False"
"449","Australian earthquake","es","Terremoto australiano","dailymotion","False"
"450","Australian earthquake","ar","زلزال استراليا","youtube","False"
"451","Australian earthquake","ar","زلزال استراليا","dailymotion","False"
"452","Australian earthquake","bn","অস্ট্রেলিয়ার ভূমিকম্প","youtube","False"
"453","Australian earthquake","bn","অস্ট্রেলিয়ার ভূমিকম্প","dailymotion","False"
"454","Australian earthquake","fr","tremblement de terre australien","youtube","False"
"455","Australian earthquake","fr","tremblement de terre australien","dailymotion","False"
"456","Australian earthquake","ru","Землетрясение в Австралии","youtube","False"
"457","Australian earthquake","ru","Землетрясение в Австралии","dailymotion","False"
"458","Australian earthquake","pt","Terremoto australiano","youtube","False"
"459","Australian earthquake","pt","Terremoto australiano","dailymotion","False"
"460","Australian earthquake","ur","آسٹریلیا کا زلزلہ","youtube","False"
"461","Australian earthquake","ur","آسٹریلیا کا زلزلہ","dailymotion","False"
"462","Australian earthquake","de","Erdbeben in Australien","youtube","False"
"463","Australian earthquake","de","Erdbeben in Australien","dailymotion","False"
"464","Australian earthquake","jp","オーストラリアの地震","youtube","False"
"465","Australian earthquake","jp","オーストラリアの地震","dailymotion","False"
"466","Australian earthquake","id","gempa bumi australia","youtube","False"
"467","Australian earthquake","id","gempa bumi australia","dailymotion","False"
"468","Herd of escaped horses","en","Herd of escaped horses","youtube","False"
"469","Herd of escaped horses","en","Herd of escaped horses","dailymotion","False"
"470","Herd of escaped horses","zh-cn","逃跑的马群","youtube","False"
"471","Herd of escaped horses","zh-cn","逃跑的马群","dailymotion","False"
"472","Herd of escaped horses","hi","भागे हुए घोड़ों का झुंड","youtube","False"
"473","Herd of escaped horses","hi","भागे हुए घोड़ों का झुंड","dailymotion","False"
"474","Herd of escaped horses","es","Manada de caballos escapados","youtube","False"
"475","Herd of escaped horses","es","Manada de caballos escapados","dailymotion","False"
"476","Herd of escaped horses","ar","قطيع من الخيول الهاربة","youtube","False"
"477","Herd of escaped horses","ar","قطيع من الخيول الهاربة","dailymotion","False"
"478","Herd of escaped horses","bn","পালানো ঘোড়ার পাল","youtube","False"
"479","Herd of escaped horses","bn","পালানো ঘোড়ার পাল","dailymotion","False"
"480","Herd of escaped horses","fr","Troupeau de chevaux en fuite","youtube","False"
"481","Herd of escaped horses","fr","Troupeau de chevaux en fuite","dailymotion","False"
"482","Herd of escaped horses","ru","Табун сбежавших лошадей","youtube","False"
"483","Herd of escaped horses","ru","Табун сбежавших лошадей","dailymotion","False"
"484","Herd of escaped horses","pt","Manada de cavalos fugitivos","youtube","False"
"485","Herd of escaped horses","pt","Manada de cavalos fugitivos","dailymotion","False"
"486","Herd of escaped horses","ur","فرار گھوڑوں کا ریوڑ۔","youtube","False"
